ID;role;research_role;research_role_ifother;country;field;ArtsHumanities;EngineeringTechnology;Law;LifeSciences;Medicine;PhysicalSciences;SocialSciencesEconomics;firstpub;imp_dev;supportOA;supportOS;tool_access_author;tool_access_deepdyve;tool_access_institutional;tool_access_oabutton;tool_access_other;tool_access_other_orig;tool_access_ppv;tool_access_res4life;tool_access_resgate;tool_alert_browzine;tool_alert_f1000;tool_alert_gs;tool_alert_mendeley;tool_alert_other;tool_alert_other_orig;tool_alert_resgate;tool_alert_sparrho;tool_alert_toc;tool_analysis_dhbox;tool_analysis_excel;tool_analysis_ipython;tool_analysis_matlab;tool_analysis_other;tool_analysis_other_orig;tool_analysis_r;tool_analysis_ropen;tool_analysis_spss;tool_archcode_bitbucket;tool_archcode_dataverse;tool_archcode_dryad;tool_archcode_figshare;tool_archcode_github;tool_archcode_other;tool_archcode_other_orig;tool_archcode_pangaea;tool_archcode_zenodo;tool_archpres_f1000;tool_archpres_figshare;tool_archpres_other;tool_archpres_other_orig;tool_archpres_slideshare;tool_archpres_sop;tool_archpres_speakerdeck;tool_archpres_vimeo;tool_archpres_zenodo;tool_archpub_arxiv;tool_archpub_bioRxiv;tool_archpub_institrepo;tool_archpub_isharewp;tool_archpub_other;tool_archpub_other_orig;tool_archpub_pubmed;tool_archpub_resgate;tool_archpub_ssrn;tool_impact_altmet;tool_impact_hpop;tool_impact_is;tool_impact_jcr;tool_impact_other;tool_impact_other_orig;tool_impact_plos;tool_impact_scopus;tool_impact_wos;tool_pop_famelab;tool_pop_kudos;tool_pop_other;tool_pop_other_orig;tool_pop_pos;tool_pop_resblog;tool_pop_twit;tool_pop_wiki;tool_pop_wordpress;tool_profile_academia;tool_profile_gsc;tool_profile_instit;tool_profile_msw;tool_profile_orcid;tool_profile_other;tool_profile_other_orig;tool_profile_resgate;tool_profile_resid;tool_pub_dataj;tool_pub_f1000;tool_pub_megaoa;tool_pub_megatrad;tool_pub_other;tool_pub_other_orig;tool_pub_topicoa;tool_pub_topictrad;tool_pub_winnower;tool_read_acro;tool_read_html;tool_read_hypothesis;tool_read_iannotate;tool_read_mendeley;tool_read_other;tool_read_other_orig;tool_read_readcube;tool_read_utopia;tool_ref_citavi;tool_ref_endnote;tool_ref_mendeley;tool_ref_other;tool_ref_other_orig;tool_ref_papers;tool_ref_refme;tool_ref_refworks;tool_ref_zotero;tool_review_ak;tool_review_other;tool_review_other_orig;tool_review_papercritic;tool_review_pos;tool_review_publons;tool_review_pubmed;tool_review_pubpeer;tool_review_rubriq;tool_search_gs;tool_search_mendeley;tool_search_other_orig;tool_search_paperity;tool_search_pubmed;tool_search_scopus;tool_search_worldcat;tool_search_wos;tool_share_benchfly;tool_share_benchling;tool_share_myexp;tool_share_osf;tool_share_other;tool_share_other_orig;tool_share_protocolonline;tool_share_protocolsio;tool_share_scipro;tool_submit_doaj;tool_submit_jcr;tool_submit_journalysis;tool_submit_other;tool_submit_other_orig;tool_submit_qoam;tool_submit_sci;tool_submit_scopus;tool_submit_sherpa;tool_write_authorea;tool_write_gdocs;tool_write_latex;tool_write_other;tool_write_other_orig;tool_write_overleaf;tool_write_scalar;tool_write_scrivener;tool_write_word
"d91047c4b5361a5a7b1718241cf4c158";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Social Sciences and Economics";0;0;0;0;0;0;1;"2006-2010";"";1;0;0;0;1;0;"";"";0;0;1;0;0;1;0;"";"";1;0;0;0;1;0;0;"UCINET,Netdraw (social network analysis),MS Access";"Ucinet & Netdraw (social network analysis software). Access (Microsoft)";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;1;0;0;0;0;0;"";"";0;0;1;0;0;"";"";0;0;0;0;0;1;1;0;0;0;"";"";1;0;0;0;0;0;"";"";0;1;0;1;0;0;0;0;"MS Word";"Word";0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;0;0;0;1;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;1;0;"";"";0;0;0;1
"d995a089589e8ec7ab1864366f1f087b";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Physical Sciences";0;0;0;0;0;1;0;"1991-2000";"-";0;1;0;0;1;0;"";"";1;0;1;0;0;0;0;"";"";1;0;0;0;1;0;1;"";"";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;1;0;0;0;"";"";0;1;0;0;0;0;0;"";"";0;0;1;0;0;"";"";0;0;0;0;0;0;1;0;0;1;"";"";1;1;0;0;0;0;"";"";0;1;0;1;0;0;0;0;"";"";0;0;0;1;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;0;0;0;1;0;0;0;0;"";"";0;0;0;0;0;0;"Web of Science";"Thomphson";0;0;0;0;0;0;1;"";"";0;0;0;1
"d9a529fb1ad2f6c8813a8ea98935dc32";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Multiple";0;1;0;0;0;0;1;"1991-2000";"Supporting written material by animation.";1;0;0;0;1;0;"";"";0;0;1;0;0;0;0;"";"";1;0;0;0;0;0;1;"";"";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"Dropbox";"dropbox";0;0;0;0;0;1;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;0;0;"";"";1;0;0;0;0;0;"";"";0;1;0;1;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"Eigenfactor";"Eigenfactor.org";0;0;0;0;0;0;1;"";"";0;0;0;0
"da1dbdb641bb0f6e91445699c688b4a8";"PhD student";"PhD student";"";"Netherlands";"Medicine";0;0;0;0;1;0;0;"1991-2000";"share data";1;0;1;0;1;1;"";"";0;0;0;0;0;0;0;"e-mail alert (Pubmed)";"pubmed tool";0;0;0;0;1;0;0;"";"";0;0;1;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;1;0;0;0;"";"";0;0;0;0;0;"";"";0;0;1;0;0;0;0;0;0;0;"LinkedIn";"linkedin";1;0;0;0;0;0;"";"";1;0;0;1;1;0;0;0;"";"";0;0;0;0;0;"Reference Manager";"reference manager";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;1;0;0;1;0;0;0;0;"Dropbox";"dropbox";0;0;0;0;1;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"da297ebbabd1ebac92542d6d5bb0d598";"PhD student";"PhD student";"";"Netherlands";"Multiple";1;0;0;0;0;0;1;"2011-2016";"A deeper and closer communication between academia and communities of practice. Practitioners engaging in research along side practice. Open access of knowledge.";1;1;0;0;1;0;"";"";0;0;1;0;0;1;0;"";"";1;0;0;0;1;0;0;"";"";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;1;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;0;"";"";1;0;0;0;0;0;"";"";0;0;0;1;1;0;0;0;"";"";0;0;0;1;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;1;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;1;0;"";"";0;0;0;1
"da34fb2db38f5cf31afa231747ff2ba4";"Postdoc";"Postdoc";"";"Netherlands";"Life Sciences";0;0;0;1;0;0;0;"2006-2010";"";1;0;1;0;1;0;"";"";0;0;1;0;0;0;0;"";"";1;0;0;0;1;0;1;"GraphPad";"graph pad";0;0;1;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;1;"";"";0;0;1;0;0;"";"";0;0;1;0;0;0;0;0;0;0;"";"";1;0;0;0;0;0;"";"";1;1;0;1;1;0;0;0;"";"";0;0;0;1;0;"";"";0;0;1;0;0;"";"";0;0;0;0;0;0;1;0;"";0;1;0;0;1;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;1;0;"";"";0;0;0;1
"da4d45454736ecce0c1f1ee44558c6f2";"Postdoc";"Postdoc";"";"Netherlands";"Life Sciences";0;0;0;1;0;0;0;"2011-2016";"More open access options, and increased communication to the general public.";1;1;0;0;1;0;"";"";0;0;0;1;0;0;0;"";"";0;0;0;0;1;0;0;"";"";0;0;1;0;0;0;0;0;"";"";0;0;0;0;"Prezi";"Prezi";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;1;"";"";0;0;1;0;0;"";"";0;0;1;0;0;0;0;0;0;1;"";"";0;0;0;0;0;1;"";"";1;0;0;1;0;0;0;0;"";"";0;0;0;1;0;"";"";0;0;1;0;0;"";"";0;0;0;0;0;0;1;0;"";0;1;0;0;1;0;0;0;0;"";"";0;0;0;0;1;0;"EndNote";"Endnote.com";0;0;0;0;0;1;1;"";"";0;0;0;1
"da6a3fdbfb40bbc86af4aace3091a258";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Medicine";0;0;0;0;1;0;0;"before 1991";"assessment on how to monitor impact";1;1;1;0;1;0;"";"";1;0;1;0;0;1;0;"";"";1;0;0;0;1;0;0;"GraphPad";"graphpad";0;0;1;0;0;0;0;0;"none";"none";0;0;0;0;"";"";0;0;1;0;0;0;0;0;1;"";"";1;0;0;0;0;0;0;"";"";1;1;1;0;0;"";"";0;1;0;1;0;0;1;0;0;1;"";"";1;0;0;0;1;1;"";"";1;1;0;1;1;0;0;0;"";"";1;0;0;1;0;"";"";0;0;0;1;0;"";"";0;1;0;0;0;0;1;0;"";0;1;1;0;1;0;0;0;1;"";"";0;0;0;0;1;0;"";"";0;0;1;0;0;0;0;"";"";0;0;0;1
"db6d106e72a6efeee6cf2b32f8c27611";"PhD student";"PhD student";"";"Netherlands";"Law";0;0;1;0;0;0;0;"2011-2016";"";1;0;0;0;1;1;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;1;1;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"Westlaw, SSRN, Legal Intelligence, Beck-online.";0;0;0;1;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"dbf4a7c37b0065732ec9a30233fe36d7";"Postdoc";"Postdoc";"";"Netherlands";"Social Sciences and Economics";0;0;0;0;0;0;1;"1991-2000";"Open Acess";1;1;0;0;1;0;"";"";0;0;1;0;0;1;0;"";"";1;0;0;0;1;0;0;"";"";1;0;1;0;0;0;0;1;"";"";0;0;0;0;"";"";1;0;0;0;0;0;0;0;0;"Personal website";"Private Website";0;1;0;0;0;0;0;"";"";1;0;0;0;0;"";"";0;0;1;1;1;0;1;0;0;1;"";"";1;0;0;0;1;0;"Journal (JMIR),Internet Interventions";"JMIR; Internet Interventions";0;0;0;1;0;0;0;0;"Citavi,EndNote";"Citavi; EndNote";0;0;1;1;1;"";"";1;0;0;0;0;"";"";0;0;0;0;0;0;1;1;"";0;1;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"Citavi";"Citavi";0;0;0;1
"dcf7ac07061fdd86c73d10a21f8f2e32";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Physical Sciences";0;0;0;0;0;1;0;"before 1991";"move to open access";1;1;0;0;1;1;"";"";0;0;1;0;0;0;0;"Newsletters from specific journals";"newsletters";0;0;1;0;1;0;1;"";"";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;1;0;"Academia.edu";"Academia";0;1;0;0;0;0;0;"";"";0;0;1;0;0;"";"";0;0;0;0;0;1;0;0;0;0;"";"";1;0;0;0;0;0;"";"";0;1;0;1;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;0;1;0;1;0;0;0;0;"Basecamp";"Basecamp";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"dd1d04d60f8f52c94ac017591737a99a";"PhD student";"PhD student";"";"Netherlands";"Multiple";1;0;1;0;0;0;0;"2006-2010";"no idea";1;1;0;0;0;1;"Academia.Edu";"academia.edu";1;0;1;0;0;1;0;"";"";1;0;0;0;1;0;0;"";"";0;0;1;0;0;0;0;0;"Academia.edu";"www.academia.edu";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;1;0;0;0;0;0;"Academia.edu profile metrics";"www.academia.edu";0;0;0;0;0;"";"";0;0;0;0;0;1;0;0;0;0;"";"";1;0;0;0;0;0;"";"";0;0;0;1;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;"Academia.edu";"www.academia.edu";0;0;0;0;0;0;1;0;"";0;0;0;1;1;0;0;0;0;"";"";0;0;0;0;0;1;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"dd74ccdf23754be5462c0f8bad1437ec";"Postdoc";"Postdoc";"";"Netherlands";"Multiple";0;0;0;0;1;1;0;"2006-2010";"open access publications, online sharing data for replication of results, infographic of publication with high number of reads/downloads";1;1;1;0;1;0;"";"";0;0;1;0;0;0;0;"RSS newsfeeds (from specific journals)";"Feeds in PubMed";1;0;0;0;1;0;1;"PQ method,Atlas.ti";"PQ method, AtlasTi";1;0;1;0;0;0;0;0;"Remote shared network drive,OneDrive,Dropbox";"shared folder on windows computer, OneDrive in Outlook, dropbox";0;0;0;0;"none";"none (never heard of these options)";0;0;0;0;0;0;0;1;0;"Personal archive on my computer";"folder on computer";0;1;0;0;0;0;1;"profile metrics (eg. reads),ResearchGate profile metrics,Invites for Lectures";"reads and dowloads on researchgate, invited lectures";0;0;1;0;0;"Lectures,Peer group informal meetings";"education (lectures), cafe/coffee meetings for the studied population";0;0;0;0;0;0;0;1;0;0;"LinkedIn";"LinkedIn";1;0;0;0;1;1;"";"";1;1;0;1;1;0;0;0;"";"";0;0;0;0;0;"Reference Manager";"reference manager";0;0;0;0;0;"consultation of experts within my organization, presentations of preliminary results to experts in academic and college setting";"consultation of experts within my organization, presentations of preliminary results to experts in academic and college setting";0;0;0;0;0;0;1;0;"Researchgate";0;1;0;0;1;0;0;0;0;"MS Word";"none of these, probably only word then...";0;0;0;0;0;0;"Web of Science";"Web of Knowledge impact factor";0;0;0;0;0;1;0;"";"";0;0;0;1
"dd76cea00554e4527b12174234d0f94e";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Social Sciences and Economics";0;0;0;0;0;0;1;"2006-2010";"";1;1;1;0;1;1;"";"";0;0;1;0;0;1;0;"";"";1;0;0;0;1;0;0;"Stata,fsQCA";"Stata
fsQCA";1;0;1;0;1;0;0;0;"Personal website";"own website";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"Personal website,Metis";"own website
Metis";0;1;1;0;0;0;0;"Google Scholar profile metrics";"Google scholar";0;0;1;0;0;"Personal website";"own website
blogs";0;0;0;0;0;1;1;1;0;0;"Personal website";"own website";1;0;0;0;0;0;"";"";0;1;0;1;0;0;0;0;"";"";0;0;0;0;1;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;1;"";0;0;0;0;1;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"ddaec41e2a1f7d817af65f94dd0ba330";"Postdoc";"Postdoc";"";"Netherlands";"Life Sciences";0;0;0;1;0;0;0;"1991-2000";"Hopefully less driven by impact factor only";1;1;0;0;1;0;"";"";0;0;0;0;0;0;0;"";"";0;0;1;0;1;0;0;"";"";1;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;1;0;0;"";"";0;0;0;0;0;0;0;0;0;1;"";"";1;0;0;0;0;0;"";"";0;1;0;1;0;0;0;0;"";"";0;0;0;0;1;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;1;"";0;1;0;0;0;0;0;0;0;"";"";1;0;0;0;1;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"de0aa01bbbbb6f5e7018d154d99ab229";"PhD student";"PhD student";"";"Netherlands";"Medicine";0;0;0;0;1;0;0;"I haven't published (yet)";"";1;1;0;0;1;1;"";"";0;0;1;0;0;1;0;"e-mail alert (Pubmed)";"Pubmed";0;0;0;0;0;0;0;"MLWIN";"MLWin";0;0;1;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;0;1;0;0;"";"";0;0;0;0;1;0;"";"";1;1;0;1;1;0;0;1;"";"";0;0;0;0;1;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;1;"";0;1;0;0;1;0;0;0;0;"";"";0;0;0;1;0;0;"Journal Finder (JANE.Biosemantics.org)";"Biosemantic (JANE)";0;0;0;0;0;0;0;"";"";0;0;0;1
"de4d922e7d670d99c4cc1e5635370bd9";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"arts and Humanities";1;0;0;0;0;0;0;"2001-2005";"Open Access publications";1;1;1;0;1;0;"Printed Copies From Library (in-/external)";"printed copies in a library of a different university";0;0;0;0;0;0;0;"";"";0;0;1;0;1;0;0;"";"";0;0;1;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;1;0;0;"LinkedIn";"LinkedIn";0;0;0;0;0;0;0;1;0;0;"LinkedIn";"LinkedIn";0;0;0;0;0;0;"";"";0;1;0;1;0;0;0;0;"";"";0;0;0;1;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"LLBA abstract database";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;1;0;"";"";0;0;0;1
"de745e28e73a8d45b646d243df1c042c";"PhD student";"PhD student";"";"Netherlands";"Social Sciences and Economics";0;0;0;0;0;0;1;"I haven't published (yet)";"";1;0;0;0;1;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;1;0;0;"Atlas.ti";"ATLAS.ti";0;0;1;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"Personal website";"Own website";0;0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;1;0;0;0;0;"";"";0;0;0;1;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"ABI/Inform, Business Source";0;0;0;0;1;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;1;0;"";"";0;0;1;1
"dea73beb046715389e7676900cfa419a";"PhD student";"PhD student";"";"Netherlands";"Life Sciences";0;0;0;1;0;0;0;"I haven't published (yet)";"";1;1;0;0;1;1;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;1;0;"";"";1;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;0;1;"";"";1;0;0;0;0;0;"";"";1;1;0;0;0;0;0;1;"";"";0;0;0;0;1;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;0;1;0;1;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
"df0c5758ca4723943b97a17d5d4e2362";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"arts and Humanities";1;0;0;0;0;0;0;"2001-2005";"";1;1;0;0;1;0;"Author Websites";"personal websites of authors";0;0;0;0;0;0;0;"Newsletter from specific journals";"review news letters";0;0;1;0;1;0;0;"";"";0;0;1;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"Academia.edu";"academia.edu";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;1;0;0;1;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;1;0;1;0;0;0;0;"";"";0;0;0;1;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;0;0;1;1;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;1;0;"";"";0;0;0;1
"df9658fa94a946fbb79df9f251c48bd4";"PhD student";"PhD student";"";"Netherlands";"arts and Humanities";1;0;0;0;0;0;0;"I haven't published (yet)";"Open access, and the pressure on traditional publishers to grant more open access";1;0;0;0;1;0;"Jstor";"JSTOR";0;0;0;0;0;0;0;"Recommendations of related articles";"Philpapers (recommendations, not alerts)";0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"SURFdrive";"Surfdrive";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;1;0;0;0;0;"Pen and Paper,Pen and Paper";"I mostly write on paper, with a pen!";0;0;0;1;0;"";"";0;0;0;0;0;"Real-life meetings; I mostly just discuss my papers with people in a meeting room, and then I make notes with a pen on a paper.";"Real-life meetings; I mostly just discuss my papers with people in a meeting room, and then I make notes with a pen on a paper.";0;0;0;0;0;0;1;0;"Philpapers, normal Google, website of VU library";0;0;0;0;0;0;0;0;0;"Dropbox,Google Drive";"Dropbox, Google Drive";0;0;0;0;0;0;"It would be nice to know how this works";"I have no knowledge of this. It would be nice to know how this works.";0;0;0;0;0;0;0;"";"";0;0;0;1
"dfcb5356eb5759e3882ebdd619168eac";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Medicine";0;0;0;0;1;0;0;"before 1991";"open access";1;1;0;0;1;0;"";"";0;0;0;0;0;0;0;"e-mail alert (JournalTOCs)";"journal alerts";1;0;0;0;1;0;0;"";"";0;0;1;0;0;0;0;0;"none";"not specific";0;0;0;0;"";"";0;0;1;0;0;0;0;0;0;"none";"none";0;0;0;0;0;0;0;"";"";0;0;1;0;0;"";"";0;0;0;0;1;0;1;0;0;1;"";"";1;0;0;0;1;0;"";"";1;1;0;1;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;"none";"none";0;0;0;0;0;0;0;0;"";0;1;0;0;0;0;0;0;0;"Dropbox";"dropbox";0;0;0;0;0;0;"Personal knowledge";"own knowledge";0;0;0;0;0;0;0;"";"";0;0;0;1
"dffd3d375c87259eda77d24643dd8017";"PhD student";"PhD student";"";"Netherlands";"Physical Sciences";0;0;0;0;0;1;0;"2011-2016";"open access";1;0;1;0;1;0;"";"";0;0;1;0;0;1;0;"";"";0;0;0;0;0;0;1;"Wolfram Mathematica";"Mathematica";1;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;1;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;0;0;"";"";1;0;0;0;0;0;"";"";0;0;0;1;0;0;0;0;"";"";0;0;0;0;1;"";"";0;0;0;1;0;"";"";0;0;0;0;0;0;1;0;"";0;1;0;0;1;0;0;0;0;"SURFdrive";"surfdrive";0;0;0;0;0;0;"";"";0;0;0;0;0;0;1;"";"";0;0;0;1
"e02e65ddb3d15f8441400cf4b631bd95";"Professor / Associate professor / Assistant professor";"Professor / Associate professor / Assistant professor";"";"Netherlands";"Multiple";0;1;0;1;0;1;0;"1991-2000";"nanopublications and shareable knowlets";1;1;1;0;1;1;"";"";0;0;1;0;1;0;0;"";"";1;0;1;0;0;0;0;"Python,open office spreadsheet";"to analyze/process data:
- python
- open office spreadsheet";1;0;0;1;0;0;0;1;"SVN,e-mail";"local svn repo
e-mail";0;0;1;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;1;0;0;0;0;1;"Google Scholar profile metrics,ResearchGate profile metrics";"google scholar profile metrics
research gate profile metrics";0;1;1;0;0;"";"";0;0;0;0;0;0;1;0;0;1;"";"";1;0;0;0;1;0;"Journal (Reputable Open Access)";"(preferably open access)";1;1;0;0;0;0;0;1;"Evince (linux pdf viewer),Xournal (linux pdf annotator),Xodo (android pdf annotator)";"evince (linux pdf viewer)
xournal (linux pdf annotator)
xodo (android pdf annotator)";0;0;0;0;1;"Bibtex,Google Scholar";"bibtex
google scholar";0;0;0;0;0;"";"";0;0;0;0;0;0;1;1;"Faculty of 1000";0;1;1;0;0;0;0;0;0;"";"";0;0;0;0;1;0;"";"";0;0;0;0;0;1;1;"Open Office Writer";"open office writer (MS Word only under extreme peer pressure)";0;0;0;0
"e11b820331ecf7b3b3c89d9da33051b3";"PhD student";"PhD student";"";"Netherlands";"Social Sciences and Economics";0;0;0;0;0;0;1;"I haven't published (yet)";"open access?";1;1;0;0;1;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;1;0;1;"Wolfram Mathematica,Stata";"Mathematica, STATA";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;1;1;"RePEC,IDEAS";"RePEc/IDEAS";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;0;1;0;0;"";"";0;0;0;0;0;0;"";"";0;1;0;1;1;0;0;0;"";"";0;0;0;0;0;"Bibtex";"BiBTeX";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"Eigenfactor";"eigenfactor.org";0;0;0;0;0;0;1;"";"";0;0;0;0
"e1701f4896dbef32bb39014f1bf0dd89";"PhD student";"PhD student";"";"Netherlands";"Multiple";0;0;0;1;0;1;1;"I haven't published (yet)";"";1;1;0;0;1;0;"";"";0;0;0;0;0;1;1;"";"";0;0;0;0;1;1;1;"";"";0;0;0;0;0;0;0;0;"";"";0;0;0;0;"";"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;1;0;0;0;1;"Pen and Paper,OneNote";"I just print, read and make notes in OneNote";0;0;0;0;1;"";"";0;0;0;0;0;"";"";0;0;0;0;0;0;1;1;"";0;0;0;0;0;0;0;0;0;"";"";0;0;0;0;0;0;"";"";0;0;0;0;0;0;0;"";"";0;0;0;1
